District,Year,Total_Accounts_Thousands,Total_Deposits_Rs_Million,Metro_Accounts_Thousands,Metro_Deposits_Cr,Rural_Accounts_Thousands,Rural_Deposits_Cr,SemiUrban_Accounts_Thousands,SemiUrban_Deposits_Cr,Urban_Accounts_Thousands,Urban_Deposits_Cr,Total_Deposits_Cr
SANGRUR,2015-16,2448.796,93965.809,,,808.855,2279.4613,1341.51,5950.7354,298.431,1166.3842,9396.58
SANGRUR,2016-17,2738.457,115449.407,,,880.469,2731.3103,1525.579,7342.6449,332.409,1470.9855,11544.94
SANGRUR,2017-18,2923.86,118300.695,,,966.352,2848.4963,1602.939,7450.5794,354.569,1530.9938,11830.07
SANT KABIR NAGAR,2009-10,656.38,10768.513,,,503.438,628.5455,152.942,448.3058,,,1076.85
SANT KABIR NAGAR,2010-11,747.186,12376.24,,,569.245,701.1369,177.941,536.4871,,,1237.62
SANT KABIR NAGAR,2011-12,818.247,13792.416,,,613.102,786.119,205.145,593.1226,,,1379.24
SANT KABIR NAGAR,2012-13,1107.76,18016.506,,,858.008,1008.0103,249.752,793.6403,,,1801.65
SANT KABIR NAGAR,2013-14,1362.112,21167.028,,,1050.623,1195.9607,311.489,920.7421,,,2116.7
SANT KABIR NAGAR,2014-15,1641.344,24886.908,,,1258.397,1361.4738,382.947,1127.217,,,2488.69
SANT KABIR NAGAR,2015-16,1885.021,27839.137,,,1436.752,1567.2581,448.269,1216.6556,,,2783.91
SANT KABIR NAGAR,2016-17,2055.378,32764.678,,,1489.708,1811.2296,565.67,1465.2382,,,3276.47
SANT KABIR NAGAR,2017-18,2150.726,36836.165,,,1568.527,1951.4802,582.199,1732.1363,,,3683.62
SANT RAVIDAS NAGAR,2009-10,728.012,17564.449,,,394.667,686.3081,333.345,1070.1368,,,1756.44
SANT RAVIDAS NAGAR,2010-11,798.699,19941.939,,,447.541,814.2984,351.158,1179.8955,,,1994.19
SANT RAVIDAS NAGAR,2011-12,918.981,21249.783,,,522.841,834.0009,396.14,1290.9774,,,2124.98
SANT RAVIDAS NAGAR,2012-13,1075.083,24710.197,,,617.079,1004.3922,458.004,1466.6275,,,2471.02
SANT RAVIDAS NAGAR,2013-14,1228.041,28871.225,,,715.812,1194.2328,512.229,1692.8897,,,2887.12
SANT RAVIDAS NAGAR,2014-15,1465.124,31814.952,,,867.091,1313.4621,598.033,1868.0331,,,3181.5
SANT RAVIDAS NAGAR,2015-16,1680.726,37577.988,,,986.389,1510.1657,694.337,2247.6331,,,3757.8
SANT RAVIDAS NAGAR,2016-17,1945.213,45713.824,,,1102.773,1817.9897,842.44,2753.3927,,,4571.38
SANT RAVIDAS NAGAR,2017-18,2008.539,47411.325,,,1139.423,1950.1863,869.116,2790.9462,,,4741.13
SARAN,2009-10,1312.686,34817.882,,,857.805,1543.8954,205.612,646.6321,249.269,1291.2607,3481.79
SARAN,2010-11,1307.499,40992.903,,,724.553,1764.7767,299.627,752.676,283.319,1581.8376,4099.29
SARAN,2011-12,1681.797,47154.666,,,1005.479,2081.3718,369.243,878.3364,307.075,1755.7584,4715.47
SARAN,2012-13,1972.662,55326.941,,,1194.838,2391.181,433.914,1044.6703,343.91,2096.8428,5532.69
SARAN,2013-14,2274.071,65637.145,,,1382.171,2805.3653,505.519,1214.1477,386.381,2544.2015,6563.71
SARAN,2014-15,2893.493,75390.732,,,1813.496,3219.6763,620.734,1397.5656,459.263,2921.8313,7539.07
SARAN,2015-16,3773.443,84263.088,,,2357.582,3574.0136,808.512,1549.7583,607.349,3302.5369,8426.31
SARAN,2016-17,4357.291,102088.752,,,2710.835,4294.3844,1017.433,2019.9402,629.023,3894.5506,10208.88
SARAN,2017-18,4863.653,109242.463,,,3039.57,4837.0631,1155.382,2225.6198,668.701,3861.5634,10924.25
SATARA,2009-10,1189.311,35420.832,,,433.866,834.6867,513.865,1553.9323,241.58,1153.4642,3542.08
SATARA,2010-11,1350.271,40175.031,,,481.666,941.0861,590.395,1782.231,278.21,1294.186,4017.5
SATARA,2011-12,1611.853,48959.493,,,579.396,1099.7483,713.398,2146.245,319.059,1649.956,4895.95
SATARA,2012-13,1927.152,58944.144,,,706.513,1335.0914,855.513,2681.8112,365.126,1877.5118,5894.41
SATARA,2013-14,2336.395,69376.961,,,886.201,1659.7728,1036.463,3243.9639,413.731,2033.9594,6937.7
SATARA,2014-15,2717.092,84569.25,,,1037.46,1831.1874,1215.865,3619.2158,463.767,3006.5218,8456.92
SATARA,2015-16,3132.562,92529.607,,,1181.905,2217.8456,1403.336,3997.434,547.321,3037.6811,9252.96
SATARA,2016-17,3341.579,106209.525,,,1263.315,2449.99,1541.725,4886.3688,536.539,3284.5937,10620.95
SATARA,2017-18,3611.222,111224.389,,,1398.737,2639.8478,1656.918,5251.3852,555.567,3231.2059,11122.44
SATNA,2009-10,1097.581,24928.582,,,595.185,780.5634,208.496,479.2951,293.9,1232.9997,2492.86
SATNA,2010-11,1294.583,29736.358,,,681.738,855.9127,282.28,642.6146,330.565,1475.1085,2973.64
SATNA,2011-12,1339.172,35984.321,,,667.125,985.6138,310.768,723.4271,361.279,1889.3912,3598.43
SATNA,2012-13,1554.007,42133.803,,,781.867,1162.057,367.99,928.5116,404.15,2122.8117,4213.38
SATNA,2013-14,1561.637,49138.338,,,675.944,1325.2673,436.52,1170.1089,449.173,2418.4576,4913.83
SATNA,2014-15,1962.122,54004.885,,,865.277,1404.8051,577.845,1257.4201,519,2738.2633,5400.49
SATNA,2015-16,2389.599,61238.428,,,998.521,1370.6102,739.173,1605.3606,651.905,3147.872,6123.84
SATNA,2016-17,2731.063,75218.107,,,1154.881,1679.7687,858.923,1957.7463,717.259,3884.2957,7521.81
SATNA,2017-18,2851.874,82103.779,,,1194.299,1812.8904,903.442,2181.3053,754.133,4216.1822,8210.38
SAWAI MADHOPUR,2009-10,495.496,11592.869,,,180.885,260.3244,220.078,579.2405,94.533,319.722,1159.29
SAWAI MADHOPUR,2010-11,547.993,13421.893,,,206.047,312.7031,241.8,651.968,100.146,377.5182,1342.19
SAWAI MADHOPUR,2011-12,600.322,15123.273,,,229.32,364.244,253.299,690.1766,117.703,457.9067,1512.33
SAWAI MADHOPUR,2012-13,687.224,17448.618,,,266.373,421.2187,260.523,716.5388,160.328,607.1043,1744.86
SAWAI MADHOPUR,2013-14,837.972,20775.948,,,348.908,505.532,303.765,861.3332,185.299,710.7296,2077.59
SAWAI MADHOPUR,2014-15,1087.202,25149.023,,,491.575,610.8266,372.161,1048.766,223.466,855.3097,2514.9
SAWAI MADHOPUR,2015-16,1361.656,28446.428,,,630.611,641.6639,439.899,1096.93,291.146,1106.0489,2844.64
SAWAI MADHOPUR,2016-17,1486.838,34497.469,,,616.688,668.933,282.738,504.7927,587.412,2276.0212,3449.75
SAWAI MADHOPUR,2017-18,1606.408,37757.828,,,664.046,753.942,310.716,559.7612,631.646,2462.0796,3775.78
SEHORE,2009-10,429.722,9671.391,,,179.989,280.7338,249.733,686.4053,,,967.14
SEHORE,2010-11,496.254,11387.631,,,203.489,323.4234,292.765,815.3397,,,1138.76
SEHORE,2011-12,616.248,13522.531,,,271.532,380.5319,344.716,971.7212,,,1352.25
SEHORE,2012-13,733.928,15725.38,,,337.138,469.616,396.79,1102.922,,,1572.54
SEHORE,2013-14,968.034,18709.626,,,449.8,542.2805,518.234,1328.6821,,,1870.96
SEHORE,2014-15,1296.264,20025.002,,,604.415,570.4339,691.849,1432.0663,,,2002.5
SEHORE,2015-16,1553.363,22265.674,,,729.7,634.2028,823.663,1592.3646,,,2226.57
SEHORE,2016-17,1732.34,29117.429,,,694.898,676.8369,658.333,984.4201,379.109,1250.4859,2911.74
SEHORE,2017-18,1841.616,29996.665,,,746.909,672.3134,700.735,1030.0493,393.972,1297.3038,2999.67
SENAPATI,2009-10,56.162,1338.305,,,52.428,128.1658,3.734,5.6647,,,133.83
SENAPATI,2010-11,60.39,2007.536,,,56.288,195.7805,4.102,4.9731,,,200.75
SENAPATI,2011-12,64.19,2151.894,,,59.813,210.6198,4.377,4.5696,,,215.19
SENAPATI,2012-13,86.917,2504.174,,,82.163,245.7124,4.754,4.705,,,250.42
SENAPATI,2013-14,114.589,2756.123,,,109.447,271.3467,5.142,4.2656,,,275.61
SENAPATI,2014-15,162.496,3074.444,,,155.773,301.4142,6.723,6.0302,,,307.44
SENAPATI,2015-16,182.32,3699.298,,,182.32,369.9298,,,,,369.93
SENAPATI,2016-17,200.376,3314.472,,,200.376,331.4472,,,,,331.45
SENAPATI,2017-18,218.066,4060.69,,,218.066,406.069,,,,,406.07
SEONI,2009-10,372.326,8613.589,,,202.249,277.5574,170.077,583.8015,,,861.36
SEONI,2010-11,449.812,10704.79,,,242.811,334.9527,207.001,735.5263,,,1070.48
SEONI,2011-12,591.937,12074.782,,,314.532,408.3546,277.405,799.1236,,,1207.48
SEONI,2012-13,701.031,14804.113,,,367.426,486.2196,333.605,994.1917,,,1480.41
SEONI,2013-14,925.201,16890.864,,,488.931,555.5023,436.27,1133.5841,,,1689.09
SEONI,2014-15,1181.247,18571.477,,,615.752,585.3935,565.495,1271.7542,,,1857.15
SEONI,2015-16,1413.726,21220.242,,,765.214,672.5368,648.512,1449.4874,,,2122.02
SEONI,2016-17,1543.099,26547.213,,,829.908,848.0513,327.318,382.4384,385.873,1424.2316,2654.72
SEONI,2017-18,1725.092,28370.856,,,949.318,899.4423,364.565,412.233,411.209,1525.4103,2837.09
SEPAHIJALA,2012-13,281.471,6799.577,,,130.044,201.6811,151.427,478.2766,,,679.96
SEPAHIJALA,2013-14,407.837,8382.117,,,197.324,253.3611,210.513,584.8506,,,838.21
SEPAHIJALA,2014-15,497.61,10256.908,,,237.153,313.4786,260.457,712.2122,,,1025.69
SEPAHIJALA,2015-16,404.349,5565.951,,,306.714,426.2874,97.635,130.3077,,,556.6
SEPAHIJALA,2016-17,458.316,7197.722,,,352.907,563.2687,105.409,156.5035,,,719.77
SEPAHIJALA,2017-18,500.59,7918.209,,,379.566,605.7175,121.024,186.1034,,,791.82
SERAIKELA-KHARSAWAN,2009-10,371.156,12038.749,,,265.985,568.5009,31.216,196.2049,73.955,439.1691,1203.87
SERAIKELA-KHARSAWAN,2010-11,445.833,14497.953,,,320.563,663.1587,40.095,282.8218,85.175,503.8148,1449.8
SERAIKELA-KHARSAWAN,2011-12,480.954,17229.234,,,336.572,749.3544,49.165,376.8894,95.217,596.6796,1722.92
SERAIKELA-KHARSAWAN,2012-13,575.666,20160.272,,,406.129,854.3945,60.418,403.1429,109.119,758.4898,2016.03
SERAIKELA-KHARSAWAN,2013-14,698.258,22740.869,,,501.841,978.346,71.217,424.1266,125.2,871.6143,2274.09
SERAIKELA-KHARSAWAN,2014-15,822.503,26083.008,,,586.05,1130.7826,84.324,474.3803,152.129,1003.1379,2608.3
SERAIKELA-KHARSAWAN,2015-16,1099.116,29446.839,,,797.92,1339.0889,120.911,495.1657,180.285,1110.4293,2944.68
SERAIKELA-KHARSAWAN,2016-17,1253.323,35494.595,,,899.771,1618.4686,147.22,573.5121,206.332,1357.4788,3549.46
SERAIKELA-KHARSAWAN,2017-18,1355.005,38684.065,,,983.197,1753.7772,154.141,575.7377,217.667,1538.8916,3868.41
SERCHHIP,2009-10,23.751,622.556,,,13.019,20.868,10.732,41.3876,,,62.26
SERCHHIP,2010-11,26.127,574.001,,,14.662,18.2241,11.465,39.176,,,57.4
SERCHHIP,2011-12,30.114,841.868,,,15.797,33.9689,14.317,50.2179,,,84.19
SERCHHIP,2012-13,35.813,998.403,,,20.842,40.489,14.971,59.3513,,,99.84
SERCHHIP,2013-14,38.927,1143.791,,,22.438,58.5694,16.489,55.8097,,,114.38
SERCHHIP,2014-15,46.974,1205.235,,,29.112,60.0067,17.862,60.5168,,,120.52
SERCHHIP,2015-16,56.694,1314.491,,,29.97,60.1992,26.724,71.2499,,,131.45
SERCHHIP,2016-17,72.691,1716.262,,,40.06,73.7163,32.631,97.9099,,,171.63
SERCHHIP,2017-18,77.806,2240.904,,,43.403,93.7407,34.403,130.3497,,,224.09
SHAHDOL,2009-10,421.958,10974.686,,,185.943,198.1,236.015,899.3686,,,1097.47
SHAHDOL,2010-11,517.228,12916.199,,,233.632,215.8887,283.596,1075.7312,,,1291.62
SHAHDOL,2011-12,657.232,14896.13,,,316.347,240.2644,340.885,1249.3486,,,1489.61
SHAHDOL,2012-13,721.217,17934.259,,,340.132,296.2764,381.085,1497.1495,,,1793.43
SHAHDOL,2013-14,953.173,21629.427,,,412.887,353.8805,540.286,1809.0622,,,2162.94
SHAHDOL,2014-15,1146.24,25479.779,,,478.945,447.5523,667.295,2100.4256,,,2547.98
SHAHDOL,2015-16,1337.572,27558.426,,,519.779,390.8498,817.793,2364.9928,,,2755.84
SHAHDOL,2016-17,1467.903,34422.286,,,554.165,604.5226,913.738,2837.706,,,3442.23
SHAHDOL,2017-18,1551.957,36335.457,,,596.882,615.7167,955.075,3017.829,,,3633.55
SHAHID BHAGAT SINGH NAGAR,2009-10,760.808,41999.101,,,253.331,1040.5662,507.477,3159.3439,,,4199.91
SHAHID BHAGAT SINGH NAGAR,2010-11,824.675,46318.237,,,289.284,1224.1642,535.391,3407.6595,,,4631.82
SHAHID BHAGAT SINGH NAGAR,2011-12,889.167,53562.79,,,327.381,1460.1169,561.786,3896.1621,,,5356.28
SHAHID BHAGAT SINGH NAGAR,2012-13,990.788,61856.164,,,364.386,1733.9759,626.402,4451.6405,,,6185.62
SHAHID BHAGAT SINGH NAGAR,2013-14,1099.005,71333.087,,,413.77,2031.135,685.235,5102.1737,,,7133.31
SHAHID BHAGAT SINGH NAGAR,2014-15,1200.821,78896.134,,,472.763,2284.6527,728.058,5604.9607,,,7889.61
SHAHID BHAGAT SINGH NAGAR,2015-16,1348.527,86137.221,,,551.028,2531.2367,797.499,6082.4854,,,8613.72
SHAHID BHAGAT SINGH NAGAR,2016-17,1451.689,94925.57,,,600.598,2853.7844,851.091,6638.7726,,,9492.56
SHAHID BHAGAT SINGH NAGAR,2017-18,1474.037,100407.051,,,609.079,3012.4464,864.958,7028.2587,,,10040.71
SHAHJAHANPUR,2009-10,1350.666,22720.45,,,710.624,676.1212,315.69,454.4688,324.352,1141.455,2272.04
SHAHJAHANPUR,2010-11,1517.775,26835.26,,,798.54,797.3698,364.423,547.4439,354.812,1338.7123,2683.53
SHAHJAHANPUR,2011-12,1647.659,30915.243,,,870.309,904.0298,403.028,642.5419,374.322,1544.9526,3091.52
SHAHJAHANPUR,2012-13,1820.297,37367.658,,,933.178,1009.027,463.057,768.0478,424.062,1959.691,3736.77
SHAHJAHANPUR,2013-14,2069.703,42191.648,,,1070.9,1092.8331,529.496,907.4883,469.307,2218.8434,4219.16
SHAHJAHANPUR,2014-15,2544.838,47835.539,,,1349.173,1243.1488,661.177,1047.56,534.488,2492.8451,4783.55
SHAHJAHANPUR,2015-16,2868.846,49989.687,,,1506.447,1242.8867,760.061,1078.8881,602.338,2677.1939,4998.97
SHAHJAHANPUR,2016-17,3210.066,62753.696,,,1674.392,1622.4471,879.103,1440.5687,656.571,3212.3538,6275.37
SHAHJAHANPUR,2017-18,3311.803,68728.904,,,1728.82,1757.397,908.818,1574.9485,674.165,3540.5449,6872.89
SHAJAPUR,2009-10,470.345,8043.695,,,197.107,231.6002,273.238,572.7693,,,804.37
SHAJAPUR,2010-11,521.265,9466.193,,,209.011,254.1895,312.254,692.4298,,,946.62
SHAJAPUR,2011-12,624.568,11225.603,,,252.349,285.5913,372.219,836.969,,,1122.56
SHAJAPUR,2012-13,745.379,12679.016,,,293.174,308.6841,452.205,959.2175,,,1267.9
SHAJAPUR,2013-14,607.922,11635.713,,,260.504,296.9747,347.418,866.5966,,,1163.57
SHAJAPUR,2014-15,843.305,12555.132,,,342.184,312.3133,501.121,943.1999,,,1255.51
SHAJAPUR,2015-16,1096.476,13589.414,,,457.887,343.4669,638.589,1015.4745,,,1358.94
SHAJAPUR,2016-17,1224.932,17059.129,,,507.369,452.9067,717.563,1253.0062,,,1705.91
SHAJAPUR,2017-18,1279.093,18044.136,,,536.531,444.5218,742.562,1359.8918,,,1804.41
SHEIKHPURA,2009-10,170.473,4884.958,,,59.638,96.4872,110.835,392.0086,,,488.5
SHEIKHPURA,2010-11,199.397,5364.604,,,64.447,102.5847,134.95,433.8757,,,536.46
SHEIKHPURA,2011-12,219.471,6447.824,,,65.311,114.5411,154.16,530.2413,,,644.78
SHEIKHPURA,2012-13,248.153,7661.021,,,69.356,132.0691,178.797,634.033,,,766.1
SHEIKHPURA,2013-14,329.665,8787.564,,,96.038,158.1113,233.627,720.6451,,,878.76
SHEIKHPURA,2014-15,426.783,9591.862,,,133.309,181.63,293.474,777.5562,,,959.19
SHEIKHPURA,2015-16,545.184,11221.523,,,178.248,227.6697,366.936,894.4826,,,1122.15
SHEIKHPURA,2016-17,644.759,13562.137,,,207.614,287.7993,437.145,1068.4144,,,1356.21
SHEIKHPURA,2017-18,715.734,14513.296,,,240.18,320.6312,475.554,1130.6984,,,1451.33
SHEOHAR,2009-10,105.707,2690.137,,,50.153,60.8,55.554,208.2137,,,269.01
SHEOHAR,2010-11,139.962,3199.388,,,58.637,73.6745,81.325,246.2643,,,319.94
SHEOHAR,2011-12,162.92,3600.127,,,61.735,75.2225,101.185,284.7902,,,360.01
SHEOHAR,2012-13,192.335,3977.539,,,76.859,84.3251,115.476,313.4288,,,397.75
SHEOHAR,2013-14,267.763,4496.148,,,117.691,101.2153,150.072,348.3995,,,449.61
SHEOHAR,2014-15,352.56,4850.189,,,159.068,129.7982,193.492,355.2207,,,485.02
SHEOHAR,2015-16,417.927,5199.193,,,185.327,154.3484,232.6,365.5709,,,519.92
SHEOHAR,2016-17,508.145,6306.47,,,203.755,169.7665,304.39,460.8805,,,630.65
SHEOHAR,2017-18,575.567,7702.407,,,239.355,222.3781,336.212,547.8626,,,770.24
SHEOPUR,2009-10,148.309,3504.764,,,48.578,61.161,99.731,289.3154,,,350.48
SHEOPUR,2010-11,170.424,3463.064,,,58.099,63.2076,112.325,283.0988,,,346.31
SHEOPUR,2011-12,216.015,4276.699,,,72.641,75.0034,143.374,352.6665,,,427.67
SHEOPUR,2012-13,249.403,5276.254,,,82.465,89.9005,166.938,437.7249,,,527.63
SHEOPUR,2013-14,358.698,6069.953,,,111.108,110.22,247.59,496.7753,,,607
SHEOPUR,2014-15,504.078,6057.704,,,133.279,105.9315,370.799,499.8389,,,605.77
SHEOPUR,2015-16,578.778,6417.703,,,171.752,123.8446,407.026,517.9257,,,641.77
SHEOPUR,2016-17,656.963,8206.306,,,130.037,110.3873,526.926,710.2433,,,820.63
SHEOPUR,2017-18,703.567,8876.729,,,155.366,118.3411,548.201,769.3318,,,887.67
SHIMOGA,2009-10,1439.172,39381.659,,,516.757,838.9811,299.109,749.022,623.306,2350.1628,3938.17
SHIMOGA,2010-11,1581.152,47555.473,,,566.76,979.881,317.584,868.129,696.808,2907.5373,4755.55
SHIMOGA,2011-12,1719.379,55770.574,,,610.98,1118.2066,348.973,1005.9529,759.426,3452.8979,5577.06
SHIMOGA,2012-13,2089.939,66124.522,,,730.023,1365.5435,402.498,1155.4922,957.418,4091.4165,6612.45
SHIMOGA,2013-14,2496.045,79282.595,,,907.624,1609.4015,473.764,1394.4938,1114.657,4924.3642,7928.26
SHIMOGA,2014-15,2970.841,90857.755,,,1115.715,1849.5392,565.727,1637.7082,1289.399,5598.5281,9085.78
SHIMOGA,2015-16,3008.503,102058.064,,,1158.361,2112.372,597.349,1839.5774,1252.793,6253.857,10205.81
SHIMOGA,2016-17,3172.744,118409.36,,,1132.346,2359.6532,733.116,2424.5831,1307.282,7056.6997,11840.94
SHIMOGA,2017-18,3314.068,128864.201,,,1206.589,2514.1485,769.049,2597.0601,1338.43,7775.2115,12886.42
SHIVPURI,2009-10,545.037,13147.258,,,183.12,220.8974,197.572,321.1174,164.345,772.711,1314.73
SHIVPURI,2010-11,609.856,14596.396,,,201.193,243.8755,231.94,364.5923,176.723,851.1718,1459.64
SHIVPURI,2011-12,676.475,16617.908,,,218.488,292.3401,262.422,442.7969,195.565,926.6538,1661.79
SHIVPURI,2012-13,564.89,17744.394,,,141.19,337.6754,247.441,512.6525,176.259,924.1115,1774.44
SHIVPURI,2013-14,894.385,20600.46,,,323.092,381.6827,357.437,589.0721,213.856,1089.2912,2060.05
SHIVPURI,2014-15,1288.447,23932.114,,,468.19,397.5966,502.783,621.5029,317.474,1374.1119,2393.21
SHIVPURI,2015-16,1599.512,26399.898,,,587.958,434.137,619.553,707.0083,392.001,1498.8445,2639.99
SHIVPURI,2016-17,1873.294,31259.825,,,669.085,517.5395,744.27,913.6826,459.939,1694.7604,3125.98
SHIVPURI,2017-18,1939.686,33440.301,,,689.391,530.8221,760.328,969.0913,489.967,1844.1167,3344.03
SHOPIAN,2009-10,93.658,3615.374,,,39.25,121.0997,54.408,240.4377,,,361.54
SHOPIAN,2010-11,108.264,4494.783,,,46.784,144.7408,61.48,304.7375,,,449.48
SHOPIAN,2011-12,129.833,4909.771,,,59.543,182.2366,70.29,308.7405,,,490.98
SHOPIAN,2012-13,151.855,5854.668,,,71.789,233.6432,80.066,351.8236,,,585.47
SHOPIAN,2013-14,178.216,6445.452,,,89.275,275.2424,88.941,369.3028,,,644.55
SHOPIAN,2014-15,257.243,6339.478,,,146.935,284.0423,110.308,349.9055,,,633.95
SHOPIAN,2015-16,308.408,7642.598,,,187.176,360.2671,121.232,403.9927,,,764.26
SHOPIAN,2016-17,344.723,8898.966,,,193.538,377.8324,151.185,512.0642,,,889.9
SHOPIAN,2017-18,372.128,10054.075,,,215.61,446.1033,156.518,559.3042,,,1005.41
SHRAVASTI,2009-10,560.832,6695.96,,,495.126,486.1544,65.706,183.4416,,,669.6
SHRAVASTI,2010-11,577.078,7496.307,,,511.56,539.4748,65.518,210.1559,,,749.63
SHRAVASTI,2011-12,720.996,8398.721,,,622.906,605.3007,98.09,234.5714,,,839.87
SHRAVASTI,2012-13,828.149,10128.772,,,712.788,726.1687,115.361,286.7085,,,1012.88
SHRAVASTI,2013-14,1050.416,11633.395,,,911.288,823.0908,139.128,340.2487,,,1163.34
SHRAVASTI,2014-15,1029.862,13336.97,,,901.802,942.3337,128.06,391.3633,,,1333.7
SHRAVASTI,2015-16,1135.887,12066.533,,,945.627,784.2499,190.26,422.4034,,,1206.65
SHRAVASTI,2016-17,1209.496,14528.03,,,941.912,909.8638,267.584,542.9392,,,1452.8
SHRAVASTI,2017-18,1268.368,15569.218,,,983.456,973.7621,284.912,583.1597,,,1556.92
SIBSAGAR,2009-10,565.269,14211.572,,,316.192,399.8873,249.077,1021.2699,,,1421.16
SIBSAGAR,2010-11,630.944,17273.297,,,359.959,507.3308,270.985,1219.9989,,,1727.33
SIBSAGAR,2011-12,700.848,20011.346,,,401.281,614.3344,299.567,1386.8002,,,2001.13
SIBSAGAR,2012-13,767.199,23113.065,,,440.086,708.8552,327.113,1602.4513,,,2311.31
SIBSAGAR,2013-14,899.59,26063.842,,,519.129,830.3712,380.461,1776.013,,,2606.38
SIBSAGAR,2014-15,1082.78,30940.175,,,632.79,951.7747,449.99,2142.2428,,,3094.02
SIBSAGAR,2015-16,1237.797,37400.674,,,706.431,1172.1762,531.366,2567.8912,,,3740.07
SIBSAGAR,2016-17,1551.66,43444.622,,,923.783,1422.9352,627.877,2921.527,,,4344.46
SIBSAGAR,2017-18,1325.549,42781.396,,,778.811,1390.6021,546.738,2887.5375,,,4278.14
SIDDHARTHANAGAR,2009-10,916.782,14224.57,,,842.352,1214.275,74.43,208.182,,,1422.46
SIDDHARTHANAGAR,2010-11,972.409,15925.893,,,887.441,1363.3146,84.968,229.2747,,,1592.59
SIDDHARTHANAGAR,2011-12,1045.588,17672.009,,,950.037,1509.3315,95.551,257.8694,,,1767.2
SIDDHARTHANAGAR,2012-13,1385.808,21695.623,,,1267.366,1838.8613,118.442,330.701,,,2169.56
SIDDHARTHANAGAR,2013-14,1580.618,25165.236,,,1447.643,2101.7873,132.975,414.7363,,,2516.52
SIDDHARTHANAGAR,2014-15,1901.659,28861.842,,,1738.804,2402.9471,162.855,483.2371,,,2886.18
SIDDHARTHANAGAR,2015-16,2172.945,32515.641,,,1883.267,2295.0273,289.678,956.5368,,,3251.56
SIDDHARTHANAGAR,2016-17,2361.369,39905.166,,,1904.353,2422.5777,457.016,1567.9389,,,3990.52
SIDDHARTHANAGAR,2017-18,2466.581,42595.866,,,1987.162,2588.0487,479.419,1671.5379,,,4259.59
SIDDIPET,2017-18,1589.863,31599.492,,,663.854,1046.1582,926.009,2113.791,,,3159.95
SIDHI,2009-10,324.012,8377.15,,,205.26,314.339,118.752,523.376,,,837.71
SIDHI,2010-11,415.213,9793.513,,,277.463,377.1258,137.75,602.2255,,,979.35
SIDHI,2011-12,461.426,11285.545,,,309.57,436.2629,151.856,692.2916,,,1128.55
SIDHI,2012-13,527.661,14364.79,,,339.66,539.4983,188.001,896.9807,,,1436.48
SIDHI,2013-14,623.051,16713.93,,,387.34,652.585,235.711,1018.808,,,1671.39
SIDHI,2014-15,814.238,18298.543,,,501.92,689.4028,312.318,1140.4515,,,1829.85
SIDHI,2015-16,1024.203,21023.831,,,615.52,781.3129,408.683,1321.0702,,,2102.38
SIDHI,2016-17,1159.679,25095.272,,,541.745,754.5137,617.934,1755.0135,,,2509.53
SIDHI,2017-18,1232.892,26442.011,,,579.231,799.6159,653.661,1844.5852,,,2644.2
SIKAR,2009-10,1021.271,26739.586,,,303.126,556.217,455.644,1234.7953,262.501,882.9463,2673.96
SIKAR,2010-11,1180.89,30706.158,,,374.478,686.1745,524.403,1354.5655,282.009,1029.8758,3070.62
SIKAR,2011-12,1355.732,36804.627,,,433.775,855.4659,599.057,1637.5638,322.9,1187.433,3680.46
SIKAR,2012-13,1579.325,42023.508,,,498.023,939.5697,714.727,1898.9775,366.575,1363.8036,4202.35
SIKAR,2013-14,1854.558,48683.827,,,597.696,1084.1787,846.133,2246.4645,410.729,1537.7395,4868.38
SIKAR,2014-15,2281.669,55513.571,,,729.225,1239.2078,1065.642,2549.8498,486.802,1762.2995,5551.36
SIKAR,2015-16,2805.781,63146.356,,,992.33,1422.4153,1273.479,2865.9356,539.972,2026.2847,6314.64
SIKAR,2016-17,3095.101,80071.91,,,1021.292,1642.1869,1467.272,3760.4595,606.537,2604.5446,8007.19
SIKAR,2017-18,3288.518,84988.685,,,1081.309,1733.523,1560.208,3874.3646,647.001,2890.9809,8498.87
SIMDEGA,2009-10,171.287,4121.439,,,109.556,163.0907,61.731,249.0532,,,412.14
SIMDEGA,2010-11,205.751,5459.134,,,136.932,207.578,68.819,338.3354,,,545.91
SIMDEGA,2011-12,244.295,6256.834,,,154.64,235.344,89.655,390.3394,,,625.68
SIMDEGA,2012-13,267.589,7327.576,,,167.134,251.333,100.455,481.4246,,,732.76
SIMDEGA,2013-14,340.308,7653.881,,,214,270.7455,126.308,494.6426,,,765.39
SIMDEGA,2014-15,392.668,9007.563,,,252.438,321.9192,140.23,578.8371,,,900.76
SIMDEGA,2015-16,551.991,10046.658,,,370.457,397.4634,181.534,607.2024,,,1004.67
SIMDEGA,2016-17,642.247,12372.03,,,439.48,496.4012,202.767,740.8018,,,1237.2
SIMDEGA,2017-18,704.657,13309.731,,,487.344,545.6551,217.313,785.318,,,1330.97
SIMLA,2009-10,791.129,84123.266,,,401.715,1485.5144,,,389.414,6926.8122,8412.33
SIMLA,2010-11,857.583,101066.379,,,441.156,1776.508,,,416.427,8330.1299,10106.64
